fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
15,-0.031777871366849,-0.1597901653634266,690,same,16,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.1517716,-0.2394274,-0.29114652,-0.32404813,-0.34499705,-0.35795957,-0.36726588
16,-0.1499843984281761,-0.2652242283526751,695,same,17,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.0062723504,-0.026647419,-0.044525046,-0.054965854,-0.062258344,-0.06615184,-0.06922761
17,0.0023451109261614,-0.1225463477615746,593,same,18,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.15254521,-0.24315514,-0.296139,-0.32819805,-0.35222945,-0.36810163,-0.37630445
18,-0.1397299234105085,-0.2259615504463252,714,same,19,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.008544822,-0.01494627,-0.03423768,-0.047694337,-0.055442806,-0.059039462,-0.061747953
19,-0.2507055785048779,-0.2512507077750525,690,same,20,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.23161726,0.28067896,0.29767358,0.3031803,0.30576485,0.30860257,0.31060678
20,0.2100120934435141,0.2097213478099284,698,same,21,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.10872549,0.109042294,0.102513604,0.094304234,0.0882284,0.08325884,0.07982224
21,-0.340797691707315,-0.3807924913214167,715,same,22,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.17756124,0.19344369,0.19975182,0.20080008,0.20119394,0.20139123,0.2026263
22,-0.0976994766037129,-0.2220980020114229,697,same,23,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.014664028,-0.049941413,-0.07191446,-0.08603987,-0.094788864,-0.09936297,-0.10051389
23,0.0077010567656632,-0.0707435116598096,697,same,24,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.17881294,-0.27948466,-0.33748138,-0.3761115,-0.4012436,-0.4201918,-0.43304464
24,0.0,0.0,669,same,25,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.25791183,-0.39580902,-0.47986332,-0.53586656,-0.57540953,-0.604398,-0.6261257
25,0.0,0.0,678,same,26,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.28437874,-0.4333866,-0.5243185,-0.58547944,-0.6290827,-0.66132003,-0.68578225
26,-0.2139136423688812,-0.2645791468173157,656,same,27,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.047304127,0.05143653,0.048972514,0.04698526,0.047380857,0.049023774,0.052294917
27,0.0626771282940866,-0.0005694206592901,556,same,28,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.18255675,-0.28893584,-0.35544753,-0.3970201,-0.42144525,-0.43981236,-0.45248547
28,0.1436292357966276,0.0805861506404089,640,same,29,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.08666234,-0.16371399,-0.21335724,-0.2464244,-0.26739144,-0.28378275,-0.2941751
29,-0.1715934862632009,-0.282762136533776,715,same,30,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.015847908,-0.04665451,-0.062066335,-0.07121441,-0.07626705,-0.08102904,-0.0835876
30,-0.0958568800638501,-0.1597306751527367,704,same,31,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.0645546,0.061098114,0.052151337,0.045065712,0.040830374,0.038243834,0.035729364
31,0.5765855105855764,0.5765093301536035,704,same,32,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.22993603,-0.35490286,-0.4329729,-0.4857459,-0.5231539,-0.5507307,-0.57169694
32,0.0171314006919539,-0.0680332845759028,682,same,33,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.16503856,-0.25743726,-0.3113769,-0.34590954,-0.36778182,-0.382068,-0.3912716
