fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
124,-2.914867716907743e-05,-0.0693372970585379,377,same,125,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49550328,-0.7670713,-0.8678448,-0.90213597,-0.9143804,-0.9192977,-0.92118555
125,5.480754058417858e-05,-0.1023138041055928,377,same,126,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48889863,-0.7604885,-0.86358505,-0.898985,-0.9118895,-0.9171208,-0.9194924
126,0.0018196831114303,-0.2464291559819722,377,same,127,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46783304,-0.7369456,-0.84585714,-0.88607305,-0.9016225,-0.9082869,-0.91143274
127,5.609644753068466e-05,-0.0062056253776225,367,same,128,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4995458,-0.77016306,-0.8689994,-0.9019809,-0.9137908,-0.91856396,-0.92073894
128,4.581352674892791e-06,-0.3560964973048417,377,same,129,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47553092,-0.74911153,-0.85737824,-0.8959747,-0.91001797,-0.91566247,-0.91819894
129,3.744951578865674e-05,-0.0158904086691806,377,same,130,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4997958,-0.77028847,-0.8690385,-0.9020314,-0.9138532,-0.918631,-0.92080396
130,0.000249986679828,-3.5356888590930886,377,same,131,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.45875537,-0.73764986,-0.85142785,-0.8922936,-0.90739095,-0.9134865,-0.91620415
131,8.817042741027237e-06,-1.9723507066492671,369,same,132,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.44943437,-0.73039466,-0.84806776,-0.8912708,-0.90709335,-0.91343,-0.91622335
132,-0.0001120346476852,-0.3096923332495351,377,same,133,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4878698,-0.7612379,-0.86483806,-0.9001825,-0.91289157,-0.91799796,-0.92029285
133,4.33845497532781e-05,-0.6420888522578967,353,same,134,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47600228,-0.74999326,-0.8578963,-0.8958799,-0.9097686,-0.9153578,-0.91721827
134,-9.435740547769632e-05,-0.268640263224833,377,same,135,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47462544,-0.74650264,-0.8543118,-0.8930893,-0.90738344,-0.91321206,-0.9158465
135,0.0004365619610741,-0.3809351639871534,377,same,136,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48810998,-0.7609594,-0.8645074,-0.900463,-0.9134342,-0.91863877,-0.92097366
136,-1.5461480534550986e-05,-0.7090312383382935,377,same,137,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4728304,-0.7475936,-0.856603,-0.89538026,-0.90945685,-0.9151268,-0.91767395
137,-4.16064632711155e-05,-0.3861636633461258,377,same,138,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4748524,-0.747394,-0.8557196,-0.89406717,-0.9081095,-0.9137786,-0.91635245
138,7.1320287178266994e-06,-0.1409456522110754,377,same,139,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49433887,-0.7672766,-0.86863023,-0.90272695,-0.9148967,-0.919768,-0.92196596
139,-1.604686414036216e-05,-0.5483735267764094,377,same,140,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.45884442,-0.73143375,-0.84476525,-0.8871207,-0.90305996,-0.90960693,-0.9123132
140,0.0001874385411927,-0.2224818737510379,369,same,141,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4806464,-0.7509777,-0.85674816,-0.89443225,-0.9084263,-0.91390824,-0.9161796
141,3.212681647712934e-05,-0.1870033529552432,377,same,142,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49149624,-0.76525384,-0.86764413,-0.9026387,-0.91507316,-0.92003125,-0.92224777
142,6.331233447509632e-07,-0.1463777953508054,377,same,143,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48288804,-0.7546,-0.8595527,-0.8964875,-0.91004276,-0.91556144,-0.91805965
143,0.0015382916790972,-0.0625144717431041,336,same,144,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47437024,-0.7425683,-0.849064,-0.88683003,-0.9009488,-0.90736926,-0.9102582
144,-4.248380439819677e-05,-0.9388132998135164,377,same,145,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.42050317,-0.6889691,-0.81530017,-0.86785567,-0.889154,-0.8982832,-0.9024728
145,9.585386501842486e-05,-0.3392454271612741,377,same,146,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4890886,-0.7638301,-0.8671328,-0.9020526,-0.9145343,-0.91955316,-0.9217837
146,-1.940927727628328e-05,-0.0483525815877901,377,same,147,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4881729,-0.75943446,-0.86205673,-0.8976971,-0.9105962,-0.91580087,-0.9181819
147,-3.985375881265796e-05,-0.1131241382679146,377,same,148,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4896473,-0.7613476,-0.8643585,-0.89956397,-0.912255,-0.91736543,-0.9196843
148,-2.1816497680404723e-05,-0.1180005997392164,377,same,149,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4863337,-0.7561684,-0.86055887,-0.89681876,-0.9100053,-0.91537595,-0.91781205
149,3.2771849831858546e-05,-0.2966934021837564,369,same,150,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46544877,-0.73527026,-0.8465835,-0.88745034,-0.9029231,-0.90936154,-0.9123104
150,-0.0001108512836307,-0.148190173315232,377,same,151,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4883927,-0.75943935,-0.8621253,-0.89735293,-0.91016024,-0.9153835,-0.9177728
151,-0.0001715326815174,-0.11969252857261,377,same,152,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4901383,-0.7613294,-0.86365587,-0.89897037,-0.91167575,-0.91682,-0.91915417
152,-0.0001064672658035,-0.1846768781604169,377,same,153,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49116525,-0.7636133,-0.86567295,-0.90061957,-0.91307896,-0.91809535,-0.92036456
153,-6.078268108389295e-05,-0.2571507285572789,369,same,154,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47739694,-0.74947244,-0.85683566,-0.8950932,-0.908724,-0.9143905,-0.9166347
154,1.0429693971580887e-05,-0.0796062770709122,377,same,155,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49387407,-0.7645049,-0.8658759,-0.9010118,-0.9137139,-0.91883177,-0.92114574
