fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
41,-0.0447804777661784,-0.0785553230266979,74,same,42,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0232981912976942,-0.0048445160626711,0.0100816838209284,0.0217323774068072,-0.0199769076829603,-0.0133210923131947,0.0199200945392446,0.0027510523352538,0.0003054149941128,0.0013332721735752,0.0040318984671929,-0.0012379534347684,0.0023699385853217,0.0072863104699988
42,0.0425635550633312,0.0425320202220594,110,same,43,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0071060043796135,-0.0010276438515322,-0.0009545992149452,0.0103534762141481,-0.0194719797484033,0.0369543607139462,0.0348842996654907,0.0006129665256321,0.0025687006894659,-0.0010590613726491,-0.0015486012897118,-0.000986949311754,0.0001330768162087,0.0045073124167209
43,-0.0050874605017845,-0.0328657874441455,104,same,44,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0036019064464986,0.0148252340707969,0.0106179065797022,-0.0053090715819022,0.0049910454389085,0.0028127933373532,0.0527294807436152,0.0012829112813711,0.0137992547375392,-0.0009419289988326,-0.0032888784905402,-0.0014128113060048,0.0014443612798584,0.0122986389056835
44,0.0164634331164348,-0.0177619959257773,79,same,45,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0270712911603738,-0.0042966802273643,-0.0023686566384946,-0.0170122159356308,-0.0007929895337188,0.0071167253609904,0.0009039369315392,0.0029696247313062,-0.0054931925127951,-0.000562614062552,-0.0024300518607193,0.000786575575683,0.0006572679129295,0.0076284089926709
45,0.1379050821587891,0.0712011808667015,107,same,46,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0076455768690814,0.0105027459140848,0.007801239890942,0.0017349255345892,0.0064285615132683,0.013624773697295,0.0552068297517126,-0.0020229988383064,0.0026558863217945,-0.0002134609097661,-0.0040413537222634,0.0026507795906655,-0.0016070295233536,0.0249588140428942
46,-0.0407967728996354,-0.0797804584621526,117,same,47,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0004881393233608,0.0109257124282018,0.0015969776325392,0.0031064613128963,0.0124641473562239,-0.0022297051188585,0.0329951681110719,0.0008284025795528,0.001635355967493,0.000341577079249,-0.0002125301841653,-0.0014911227105831,-0.0023752661712975,0.0009170876879642
47,-0.0972025295354408,-0.0984935372018491,91,same,48,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0009310555341131,-0.0226832850332962,0.0127176010976111,-0.0059834838639509,0.0015764226318712,-0.0067948878734585,-0.0348773970203938,-0.0015743558254882,0.0017567409984714,-0.0020248296564901,0.0025045550330188,-0.0044732713825395,-0.0021461722649744,0.0097918675696331
48,0.0401391115180622,0.003339413323576,110,same,49,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0026939572634853,-0.0068926216815242,0.002781996413562,0.0084151733681539,-0.0174650859866534,0.0647287613036917,0.0182472863786287,-0.0034928813268076,-0.0018107988047654,-0.0019461693900782,-0.0044355099357964,0.000114279917278,0.0002720505785674,0.0071016784617309
49,0.1910329370818277,0.1683875257227208,118,same,50,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0057941735367256,0.0052569035982895,-0.0006094119465198,-0.0009396032059193,0.0081410886233848,0.0431459356107985,0.1056624495082119,0.0006993315009496,0.0057076197871041,-2.847569727157939e-05,0.0040632551682446,0.0005205353007144,0.0025259616354162,-0.0065816164332191
50,0.0957643242222092,-0.0240089599160766,67,same,51,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.025617680379115,0.0286346989544672,-0.0004367808248213,0.0288639210888766,0.010515866637796,0.021589677439055,0.1088032192712487,-0.0005501837996501,0.0116951577505618,0.0038462961027967,-0.0002003483708726,-0.0002200454292057,0.0015472658164053,0.0005211815483884
51,0.1520956218081635,0.1375113471443989,110,same,52,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0001574311962021,0.0033458811556346,0.0135346764829512,0.018107794647126,0.0146388899778079,0.0635362645614102,0.0737282824989281,-0.0024900784418497,0.0059819886752212,0.0008586597465902,-0.0029799146837266,-0.0002071235329227,-0.0006311593282085,0.0026985717210123
52,0.0034668970547481,-0.0957557208146901,110,same,53,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0043919283269879,0.0044856308109881,-0.0006604432397561,0.0383261373337152,-0.0042478590748459,-0.0035454457014308,0.0208594953223999,0.0021294196550273,0.0011316564738393,-0.000315331326541,-0.0009922464614658,-0.0011827001728199,0.0021223470884447,0.0004653723415315
53,0.1543376212479441,0.0799046865463118,102,same,54,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0102030350795607,-0.0006651179597463,-0.0028360883798951,0.0026201915600217,0.0128465315867767,0.0473062423341044,0.1545250226459099,-0.0019963226203963,0.0043695478069703,-0.0002694576263127,0.001044320175087,-0.0025741572861375,0.0034336605210632,0.0048762537920425
54,-0.0814398438423691,-0.1008936765446679,109,same,55,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0156733688076621,0.0064353521613321,-0.0099419062886113,-0.0317262762930604,0.0030565484999275,-0.0117042528426113,0.0204394335985011,0.0010871006889333,0.0008493733577825,0.000167821779571,0.0009523315344811,-0.0010172885300287,0.0008278972369295,0.0034047992323883
