fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
14,-0.0437588912136779,-0.048984054670794,503,same,15,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.101395324,-0.13598469,-0.14655335,-0.1504834,-0.15273488,-0.1544983,-0.15575348
15,0.0147089619206854,-0.1031916735815563,495,same,16,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.27329776,-0.35401765,-0.37934497,-0.38849664,-0.3923617,-0.3944316,-0.39560738
16,-0.0844479757319809,-0.0848723139626586,503,same,17,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.00088519417,-0.0036100661,-0.004487067,-0.004656394,-0.005438214,-0.0064534456,-0.0068363203
17,0.0107423932818729,0.0105345120754414,503,same,18,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.013057604,0.011525398,0.010802551,0.01078678,0.011221567,0.011385251,0.011150164
18,-0.1984630381025836,-0.2013351082123027,494,same,19,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.020497954,-0.034205195,-0.039056763,-0.040594332,-0.040921666,-0.040688273,-0.040611695
19,-0.1254746316501345,-0.1260369859801251,503,same,20,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.014911392,-0.025276413,-0.028342063,-0.02999037,-0.0315997,-0.03192404,-0.031645868
20,-0.0710922467526253,-0.0717306603776615,503,same,21,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.1385406,0.17416778,0.1855311,0.18927486,0.1905066,0.19013771,0.19004886
21,-0.1862918584867838,-0.1863497977480996,503,same,22,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.09190898,0.11399459,0.12105371,0.12339302,0.1238604,0.12357557,0.12432557
22,-0.0364163905071357,-0.0364540091056695,495,same,23,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.107059695,-0.14286777,-0.15514407,-0.15962023,-0.16191448,-0.16304621,-0.16263002
23,0.1478068137314975,0.1470872500101325,503,same,24,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.020792365,-0.03312393,-0.037506882,-0.039012194,-0.039473638,-0.039626833,-0.03964149
24,-0.0500081055441998,-0.0524619412868594,502,same,25,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.10234732,0.12654908,0.1343386,0.13625032,0.13694869,0.13684024,0.13645421
25,0.025876324583087,0.0254344392696324,423,same,26,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.10749475,0.13317242,0.14025296,0.14307265,0.14205447,0.14168786,0.14269972
26,0.0804232449787077,0.0783412341550157,503,same,27,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.052962855,-0.074557126,-0.079674006,-0.08202905,-0.08376224,-0.08534124,-0.08596788
27,0.0595511536405494,0.0590510445432321,503,same,28,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.025130866,0.031887304,0.0348525,0.036049116,0.036793996,0.037137106,0.037251968
28,-0.1885012362247931,-0.1893133830658793,503,same,29,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.023610773,0.024015898,0.023418587,0.023449829,0.023473604,0.022740852,0.021798985
29,-0.0052380640890172,-0.005489185295729,406,same,30,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.00241829,-0.00641229,-0.0061451774,-0.005587855,-0.006924917,-0.007838651,-0.0052776244
30,0.0264782303409174,0.0031052679248224,503,same,31,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.21498668,-0.28706822,-0.31280637,-0.32298496,-0.32651067,-0.3288452,-0.32999605
31,-0.0209801130065767,-0.0402722653968712,471,same,32,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.21987376,-0.29033282,-0.3154451,-0.3227684,-0.32493895,-0.32560232,-0.32463077
32,-0.0973647186303969,-0.0974177801183815,495,same,33,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.13109507,-0.18072234,-0.19964072,-0.2069129,-0.21027957,-0.21135928,-0.21253523
33,-0.0466331974277307,-0.0507299137528018,487,same,34,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.029934479,0.03626346,0.038515594,0.039220825,0.039698653,0.03961972,0.040066678
34,0.1304709150713987,0.1275587537652929,487,same,35,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.09078763,0.11670378,0.12577233,0.13013051,0.13194722,0.13290349,0.13320775
35,-0.1586819409015631,-0.1602825845610009,503,same,36,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.031998962,0.033824798,0.0345666,0.034478135,0.03415868,0.03445311,0.034049258
36,0.0963508608348612,0.0936305855027486,495,same,37,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.021508817,-0.03560798,-0.04071454,-0.043091256,-0.044293143,-0.046302505,-0.048013236
37,0.0926612751728784,0.0896198194846537,493,same,38,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.100216575,0.12690856,0.13508491,0.13811079,0.13971439,0.14019781,0.14104514
38,0.0117758793435145,0.0071455661488754,503,same,39,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.107444495,0.1321999,0.1397177,0.14206369,0.14285089,0.14274077,0.14278646
39,0.0081446724417326,0.0063125939008813,495,same,40,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.053468112,-0.07300503,-0.07823062,-0.079932235,-0.07911474,-0.077334866,-0.07625604
40,0.1713462303219488,0.163787955851733,478,same,41,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.060481623,-0.08230163,-0.09039348,-0.09324149,-0.095343776,-0.09595037,-0.09664832
