fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
10,-0.0001160462642362,-0.7878305882653118,1593,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11184451,0.19963132,0.26105902,0.3012446,0.32690105,0.34328112,0.35384002
11,0.0005174482508099,-0.1972945755086381,1593,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112496875,0.20047131,0.26145625,0.30079296,0.3254801,0.34094843,0.35070893
12,5.995986522278063e-05,-0.1709683961041035,1593,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112842,0.2010397,0.2620918,0.30138478,0.32599014,0.34136832,0.35104528
13,9.92313218791674e-05,-0.9896536197647724,1593,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.111218475,0.19863014,0.2599993,0.30031836,0.32618618,0.34278145,0.35352513
14,-7.174820340738464e-06,-0.3621737394598316,1593,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11267781,0.20078377,0.26196793,0.30157748,0.32656258,0.34230766,0.35230634
15,0.0003688963872098,-0.5519311698947273,1593,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11166309,0.19930016,0.26053062,0.30047074,0.32586017,0.3419922,0.35232627
16,-0.0002205745787258,-0.9412425688068822,1593,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112066984,0.20007423,0.26167795,0.30200803,0.3277876,0.34427425,0.35492507
17,7.28436271782984e-05,-0.3905079749003111,1593,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11253495,0.20063911,0.2618988,0.30159977,0.3266777,0.3424943,0.35255185
18,-6.267240663770934e-05,-0.1691893305983287,1593,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11295162,0.20129377,0.2624573,0.30181164,0.3264382,0.34181958,0.35150343
19,0.0002837475098363,-0.3831211798772778,1593,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1119197,0.19956638,0.26059452,0.3002148,0.32527298,0.34110147,0.35117552
20,-0.0003618089272678,-0.9656066238969976,1593,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.111156546,0.19845335,0.25970775,0.2999467,0.32575175,0.34230176,0.35301527
21,0.0003131515363549,-0.1839408573276191,1593,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113086805,0.20135078,0.26236936,0.30163074,0.32620323,0.34156677,0.35123947
22,-0.0001688358989899,-0.6953816455824071,1593,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112004966,0.19982557,0.26117432,0.3012161,0.32672438,0.3429647,0.35340068
23,0.000337604625926,-0.4140577880842102,1593,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11269653,0.20083979,0.2620809,0.30176073,0.3268143,0.34262794,0.35269734
24,0.0007618525705728,-0.3041144379514644,1593,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.111903355,0.19957927,0.26058647,0.30012387,0.32507557,0.3407872,0.35076207
25,-0.0001063459331132,-0.8083316904473667,1593,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11212091,0.19996202,0.26132447,0.30142236,0.3270038,0.34333533,0.35385028
26,0.0003385816366544,-0.2103316873709371,1593,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11271023,0.20075312,0.26172483,0.30102286,0.3256801,0.34112003,0.35085896
27,0.0009837751691242,-0.4183709544652834,1593,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11236465,0.20041898,0.26170254,0.3014538,0.32658902,0.3424697,0.35259107
28,0.0001063294342222,-0.3090589985990906,1593,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11256666,0.20063978,0.2617867,0.30133098,0.32623374,0.34189963,0.3518358
29,8.435455831556915e-05,-0.5005040305889328,1593,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11282751,0.2012342,0.26274323,0.3026364,0.32786474,0.3438173,0.35399866
30,1.7979853739191753e-05,-0.9981944629351284,1593,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.111178584,0.19861999,0.26002285,0.3003682,0.32625288,0.34285665,0.3536095
31,2.110313011360887e-05,-0.5968581974231699,1593,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11234634,0.20032614,0.2616576,0.30159703,0.32696685,0.3430794,0.3534024
32,-0.0001712512925073,-0.9636766057821852,1593,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11194003,0.19982359,0.26136738,0.30168673,0.32748365,0.34399813,0.35466835
33,0.0004624176414711,-0.2561539104873005,1593,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112333566,0.20019594,0.26118565,0.30059856,0.325396,0.34097338,0.35082835
34,0.0013830208099674,-0.3400504922606204,1593,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1124688,0.20049065,0.26165944,0.30127072,0.3262561,0.3420009,0.352005
35,0.0001934195943109,-0.600151017483064,1593,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11222115,0.2000903,0.26135537,0.30125034,0.32658932,0.34268668,0.35300022
36,0.0003020317513965,-0.4966354266476469,1593,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11259805,0.20069645,0.26197317,0.30175355,0.3269339,0.34286907,0.35304156
