fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
20,-0.045663477115176,-0.0497513321612197,764,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09330486,0.17263155,0.23925783,0.2935299,0.33616248,0.36875176,0.39341265
21,-0.0382776821387029,-0.0390938237311093,771,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.089126445,0.16664468,0.23381981,0.28950003,0.33396065,0.36882052,0.39541224
22,-0.0507580206725166,-0.0581948321830925,772,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09111151,0.16908634,0.23567975,0.28982148,0.3325617,0.3655651,0.39040735
23,-0.0431079429547476,-0.0432042103380165,773,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09632566,0.17839335,0.24793805,0.3038048,0.34741887,0.38073564,0.40535262
24,-0.0552518186969701,-0.0600375004531683,768,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09172513,0.17030634,0.23711962,0.29152635,0.33448717,0.36732984,0.39223567
25,-0.0456643540335663,-0.0468185610531652,763,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08749606,0.16254479,0.22787435,0.2816287,0.32517913,0.3593918,0.38580346
26,-0.0905581385432896,-0.0906803046557616,756,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.0892028,0.16538703,0.23085994,0.28428254,0.3270784,0.36053634,0.38656768
27,-0.0649142530948434,-0.0656965412567744,769,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.095253296,0.1757354,0.24362212,0.29845378,0.341254,0.37411934,0.39847726
28,-0.0143852143026723,-0.0148671147764596,771,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.096445024,0.17869316,0.24800709,0.30410853,0.34771258,0.3808585,0.40562975
29,-0.0513918029646012,-0.056529223135866,752,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08761135,0.16335534,0.22846875,0.28289303,0.32662404,0.36082613,0.3872987
30,-0.0412905481254775,-0.0418863062447389,769,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09707958,0.18014698,0.24998105,0.30607626,0.34926543,0.38222528,0.40671754
31,-0.0189473008173419,-0.0207293196275188,757,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.10094938,0.18557392,0.25501376,0.30982676,0.3519298,0.3837156,0.40727615
32,-0.0836169836065616,-0.0852440699863776,773,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08503976,0.15922998,0.22377045,0.2778908,0.32144982,0.35614875,0.38323513
33,-0.0567364153358593,-0.0617441423202622,759,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.086363114,0.16057147,0.22491111,0.27841768,0.32155794,0.35575998,0.38223523
34,-0.0404621823421103,-0.0419011776297404,773,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.10144185,0.18689366,0.257089,0.31245366,0.35462314,0.3866239,0.41019025
35,-0.0927573864551372,-0.1001706107041731,764,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08393838,0.15642272,0.21895014,0.2713515,0.31417003,0.34833124,0.37493098
36,-0.056333704675868,-0.0640641440282769,764,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09287614,0.17191158,0.23867022,0.2922251,0.33397487,0.36615258,0.39042807
37,-0.0438880799563641,-0.053243694161015,772,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.0935496,0.17337352,0.24059683,0.2950195,0.33763942,0.3701636,0.39476737
38,-0.0250027090887279,-0.0257767782755167,772,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09036221,0.16823888,0.23542078,0.29087135,0.33500102,0.3693185,0.39540088
39,-0.0210248070892618,-0.0233952800771264,773,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.100714214,0.18595733,0.2563471,0.31183356,0.35454196,0.3863332,0.40980867
40,-0.032125819106519,-0.0351680275992107,772,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09636428,0.17889053,0.24840789,0.30405557,0.34721482,0.380194,0.4047545
41,-0.0236429545370202,-0.0258541594241863,760,same,42,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.10075416,0.18618129,0.25732246,0.31376836,0.35701326,0.38912466,0.41230938
42,-0.0238519364725731,-0.0243224183805617,726,same,43,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09098491,0.169535,0.23739836,0.2934204,0.33792257,0.37257582,0.3989579
43,0.0171523893964289,0.012858531961255,773,same,44,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.10220503,0.1881666,0.25837025,0.31339437,0.3554254,0.3868854,0.40995815
44,-0.018706906044279,-0.0187792309805947,765,same,45,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09476712,0.17597945,0.24499859,0.3010422,0.3447626,0.3782779,0.4034584
45,-0.0396387069647934,-0.0445616189870952,768,same,46,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08817878,0.16483133,0.2309981,0.28581545,0.33005705,0.364567,0.39080286
46,-0.0397764089189982,-0.0447533988037283,773,same,47,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.100948825,0.18598968,0.25546592,0.31001344,0.3516949,0.3830148,0.40613058
47,-0.0364021047570721,-0.0364048069651949,764,same,48,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08811819,0.1643268,0.2304207,0.28509444,0.3297765,0.36469433,0.39159662
48,-0.01188260382547,-0.0154399114118859,769,same,49,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.095991865,0.17797485,0.2470155,0.302693,0.34578654,0.37850416,0.40305883
49,0.0017458561779178,-7.839743693360823e-05,772,same,50,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.093179576,0.17303398,0.24120702,0.2962676,0.33971432,0.3733043,0.39864716
50,-0.0219403022531294,-0.0242234836882075,769,same,51,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.0870476,0.16275465,0.22901455,0.2840357,0.32830694,0.36299214,0.38981092
51,-0.0566823229324533,-0.0568905517364233,772,same,52,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.08863707,0.16568881,0.23180115,0.28682816,0.331213,0.3658551,0.3926913
52,-0.045256333857969,-0.0469080786640052,771,same,53,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.09715988,0.17960751,0.24882403,0.3042029,0.34671167,0.3790064,0.40330544
53,-0.0566352965464436,-0.0572537577297862,746,same,54,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.084276505,0.15776281,0.22261578,0.27638066,0.32002312,0.3544808,0.3817245
