fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
27,-0.007494977978484307,-0.0338844631152897,503,same,28,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.003721834295102866,-0.0053951350270787565,0.004526288958764146,0.0013575600188318049,-0.000799212799250526,-0.00010753689809814838,0.00044347769575088237
28,0.00717541047513337,0.006867735396657637,503,same,29,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0019010401353715123,-0.0001281912949511188,0.006219641927534369,0.008549970540349849,-0.00013095074845652642,0.0006451174171059782,-0.0006040944472506915
29,0.009256808933288951,0.00784320128743543,503,same,30,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.006769588284120109,-0.0026720069942327562,0.000855996466518194,0.001512247934800226,0.0014159551784104218,0.002473670302907438,5.504513264296129e-05
30,-0.0036459190835971267,-0.006701743309636576,503,same,31,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.001666645827315083,-0.001417432654321349,0.0004091222434777997,0.003828117190737723,-0.0006691062128721725,-0.0014916053504459904,6.60893293054965e-05
31,0.005292297904208265,-0.015855864902400096,503,same,32,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0008925011626927937,0.002263522091303383,0.0011151433661572563,0.01036360681525661,-0.0011684924990676081,-0.0005666832383925291,0.0009424165074453983
32,0.001720522019770021,-0.05030024166670577,503,same,33,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0004465412274769154,0.002315780569041648,-0.003821270809861077,0.00267467945615254,-0.0008125504807837914,0.0007224323191419302,-7.222473937624762e-05
33,-0.006349890501345268,-0.007017269524868919,503,same,34,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0025069086763460646,0.0009964955840019662,-0.00010787334324722231,-0.004684963489324345,-0.0012123733465407849,0.002399896999316198,-0.0011561521463131275
34,-0.0025170870641326726,-0.01637804928089981,503,same,35,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0006961126261455064,0.0009136609337951018,-0.0021398407225073244,0.00028265873076245286,0.0001823414232355436,-1.8775357807720995e-05,0.0
35,-0.003157718777214047,-0.05460509121975865,503,same,36,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.003492984208391814,0.0021207951194650134,0.0019352271657383734,0.0011243122952229179,0.0003812272577917497,-0.000500831436139082,0.00028397258274077687
36,-0.0008329870831513819,-0.008741542044701234,503,same,37,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0010450549655215192,0.0019309659810331948,-0.0011180371396011246,0.001615008527117423,0.0011510365041367265,0.001570805839052536,-0.00023850133401661643
37,-0.0005660183183204825,-0.01733965283285621,503,same,38,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.00017057457846918477,0.0026947600229699107,-0.005835026432089241,0.004687812399246693,0.0009913377451867156,-0.0007764673200560068,0.0002976720247574782
38,0.004277464167039335,-0.013296184806242506,503,same,39,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.00014697199939093242,0.0012252731024487095,0.001812646722366873,-0.0003920945044151969,0.00030310951291225854,-0.0001269400739655424,0.0004733389299016233
39,-0.0076839004114326315,-0.0344702483889201,503,same,40,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0029069716256580947,-0.0007415330888755455,-0.00026561803053284374,-0.005604572259694085,0.000708661081707973,-0.0018059241855334029,3.5865192755224483e-06
40,0.001963454243691931,-0.0030892770061496932,503,same,41,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0021190930113439642,0.0004585386925202162,0.0009089867929992224,0.0022866635269660485,-0.0018518449112331138,-0.00038003210505554996,0.00015158692886219072
