fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
139,-0.0023737617930716,-0.0847935787534504,377,same,140,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13479823,0.22589207,0.27947807,0.30962878,0.3267045,0.3365603,0.34239933
140,0.0025009388105579,-0.0661276146263434,377,same,141,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13825187,0.22898622,0.28077513,0.30929017,0.3251993,0.33429277,0.33959517
141,0.0004745221740558,-0.0122042207302655,377,same,142,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12876242,0.21897578,0.27421352,0.3062368,0.32471684,0.3355176,0.3419188
142,7.601787254352121e-05,-0.0571580141605843,377,same,143,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12400978,0.21373852,0.27073514,0.30480957,0.32493293,0.33691362,0.34413642
143,0.0015499546751933,-0.140304738266378,377,same,144,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13522902,0.22595525,0.27914634,0.3089805,0.32594278,0.3357105,0.34149578
144,-0.0001383531808809,-0.1385391233374993,377,same,145,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12414607,0.21429987,0.27184743,0.30643085,0.32697973,0.33929235,0.34676513
145,-0.0001602302528433,-0.019713605593848,377,same,146,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12814502,0.21803668,0.27318734,0.30522236,0.3237421,0.33457974,0.34100848
146,-0.0030059929502119,-0.0659125966543026,377,same,147,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13875373,0.22969994,0.2813151,0.30956727,0.32530698,0.3342701,0.33949146
147,-0.0004066275596061,-0.0487922845224326,377,same,148,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13541676,0.22636175,0.27948374,0.30918685,0.3259113,0.33552054,0.34113938
148,-0.0002004262056907,-0.0573543236049947,377,same,149,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12774602,0.21951891,0.27709684,0.31106415,0.33093023,0.3426731,0.34970963
149,0.0014298289326878,-0.0942320137135361,377,same,150,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13646185,0.22765575,0.28074643,0.3104057,0.32712013,0.33674663,0.34239888
150,0.000148912129197,-0.0618427757271762,377,same,151,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12671816,0.21673997,0.2727962,0.30578035,0.32505277,0.33643463,0.34324953
151,-0.0001409651632315,-0.0570340213558728,377,same,152,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12428976,0.21410705,0.2710764,0.30508935,0.32515338,0.3370907,0.34427613
152,-0.0001623539276334,-0.0377858105287467,377,same,153,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12644204,0.21616441,0.2719576,0.30473784,0.3238502,0.33511683,0.34184426
153,0.000803330299363,-0.0622608769305124,377,same,154,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12583157,0.21527794,0.2710624,0.30393273,0.32314903,0.33450377,0.34131604
154,0.0016908702544782,-0.03468509557192,377,same,155,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12581268,0.21524857,0.27099425,0.3038112,0.32297292,0.33427894,0.34103408
