filename,sub,accuracy,RT,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,targets
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.305,4.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.031,2.111,0.951,1.305,0.992,1.653,2.334,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.15,3.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.111,0.951,1.305,0.992,1.653,2.334,1.305,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,2.898,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.951,1.305,0.992,1.653,2.334,1.305,1.15,1.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.111,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.305,0.992,1.653,2.334,1.305,1.15,2.898,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,0.901,4.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.992,1.653,2.334,1.305,1.15,2.898,1.111,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.265,3.0,3.0,4.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.653,2.334,1.305,1.15,2.898,1.111,0.901,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,0.944,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.334,1.305,1.15,2.898,1.111,0.901,1.265,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.493,4.0,4.0,1.0,3.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.305,1.15,2.898,1.111,0.901,1.265,0.944,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.096,4.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.15,2.898,1.111,0.901,1.265,0.944,1.493,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.762,1.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.898,1.111,0.901,1.265,0.944,1.493,1.096,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.343,3.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.111,0.901,1.265,0.944,1.493,1.096,1.762,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,2.009,4.0,4.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.901,1.265,0.944,1.493,1.096,1.762,1.343,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.184,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.265,0.944,1.493,1.096,1.762,1.343,2.009,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.226,4.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.944,1.493,1.096,1.762,1.343,2.009,1.184,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.101,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.493,1.096,1.762,1.343,2.009,1.184,1.226,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.537,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.096,1.762,1.343,2.009,1.184,1.226,1.101,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.92,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.762,1.343,2.009,1.184,1.226,1.101,1.537,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.302,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.343,2.009,1.184,1.226,1.101,1.537,1.92,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.149,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.009,1.184,1.226,1.101,1.537,1.92,1.302,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.275,4.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.184,1.226,1.101,1.537,1.92,1.302,1.149,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.066,4.0,3.0,3.0,2.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.226,1.101,1.537,1.92,1.302,1.149,1.275,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.648,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.101,1.537,1.92,1.302,1.149,1.275,1.066,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,0.944,3.0,2.0,4.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.537,1.92,1.302,1.149,1.275,1.066,1.648,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.071,2.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.92,1.302,1.149,1.275,1.066,1.648,0.944,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.109,4.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.302,1.149,1.275,1.066,1.648,0.944,1.071,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.061,3.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.149,1.275,1.066,1.648,0.944,1.071,1.109,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.091,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.275,1.066,1.648,0.944,1.071,1.109,1.061,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.188,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.066,1.648,0.944,1.071,1.109,1.061,1.091,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.263,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.648,0.944,1.071,1.109,1.061,1.091,1.188,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.607,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.944,1.071,1.109,1.061,1.091,1.188,1.263,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,0.953,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.071,1.109,1.061,1.091,1.188,1.263,1.607,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.138,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.109,1.061,1.091,1.188,1.263,1.607,0.953,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.096,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.061,1.091,1.188,1.263,1.607,0.953,1.138,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,0.876,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.091,1.188,1.263,1.607,0.953,1.138,1.096,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.565,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.188,1.263,1.607,0.953,1.138,1.096,0.876,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,0.871,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.263,1.607,0.953,1.138,1.096,0.876,1.565,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,1.018,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.607,0.953,1.138,1.096,0.876,1.565,0.871,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,1,1.103,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.953,1.138,1.096,0.876,1.565,0.871,1.018,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,14,0,0.865,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.138,1.096,0.876,1.565,0.871,1.018,1.103,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.793,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.053,1.759,0.945,0.671,0.725,0.542,1.174,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.57,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.759,0.945,0.671,0.725,0.542,1.174,0.793,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.496,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.945,0.671,0.725,0.542,1.174,0.793,1.57,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.534,4.0,4.0,4.0,3.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.671,0.725,0.542,1.174,0.793,1.57,0.496,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.769,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.725,0.542,1.174,0.793,1.57,0.496,0.534,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,2.095,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.542,1.174,0.793,1.57,0.496,0.534,0.769,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.629,3.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.174,0.793,1.57,0.496,0.534,0.769,2.095,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.193,4.0,4.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.793,1.57,0.496,0.534,0.769,2.095,0.629,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.623,3.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.472,0.497,0.762,0.444,0.64,1.043,1.253,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.897,4.0,4.0,4.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.497,0.762,0.444,0.64,1.043,1.253,0.623,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.721,4.0,4.0,3.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.762,0.444,0.64,1.043,1.253,0.623,0.897,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.452,4.0,3.0,2.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.444,0.64,1.043,1.253,0.623,0.897,0.721,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.632,3.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.64,1.043,1.253,0.623,0.897,0.721,0.452,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.667,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.043,1.253,0.623,0.897,0.721,0.452,0.632,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.456,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.253,0.623,0.897,0.721,0.452,0.632,0.667,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.598,4.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.623,0.897,0.721,0.452,0.632,0.667,0.456,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.491,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.897,0.721,0.452,0.632,0.667,0.456,0.598,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.805,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.721,0.452,0.632,0.667,0.456,0.598,0.491,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.709,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.452,0.632,0.667,0.456,0.598,0.491,0.805,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.655,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.632,0.667,0.456,0.598,0.491,0.805,0.709,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.126,3.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.667,0.456,0.598,0.491,0.805,0.709,0.655,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.427,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.456,0.598,0.491,0.805,0.709,0.655,1.126,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.875,4.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.598,0.491,0.805,0.709,0.655,1.126,0.427,1.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.631,3.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.491,0.805,0.709,0.655,1.126,0.427,0.875,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.456,4.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.805,0.709,0.655,1.126,0.427,0.875,0.631,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.181,2.0,3.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.709,0.655,1.126,0.427,0.875,0.631,0.456,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.744,3.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.655,1.126,0.427,0.875,0.631,0.456,1.181,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.087,3.0,2.0,1.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.126,0.427,0.875,0.631,0.456,1.181,0.744,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.589,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.427,0.875,0.631,0.456,1.181,0.744,1.087,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.843,1.0,3.0,4.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.875,0.631,0.456,1.181,0.744,1.087,0.589,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.519,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.631,0.456,1.181,0.744,1.087,0.589,0.843,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.528,4.0,3.0,4.0,2.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.456,1.181,0.744,1.087,0.589,0.843,0.519,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,2.209,3.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.181,0.744,1.087,0.589,0.843,0.519,0.528,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.124,4.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.744,1.087,0.589,0.843,0.519,0.528,2.209,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.02,2.0,4.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.087,0.589,0.843,0.519,0.528,2.209,1.124,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.922,4.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.589,0.843,0.519,0.528,2.209,1.124,1.02,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.387,4.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.843,0.519,0.528,2.209,1.124,1.02,1.922,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.478,3.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.519,0.528,2.209,1.124,1.02,1.922,0.387,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.956,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.528,2.209,1.124,1.02,1.922,0.387,0.478,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.506,3.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.209,1.124,1.02,1.922,0.387,0.478,1.956,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.503,2.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.124,1.02,1.922,0.387,0.478,1.956,0.506,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.284,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.02,1.922,0.387,0.478,1.956,0.506,0.503,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.717,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.922,0.387,0.478,1.956,0.506,0.503,0.284,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.405,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.387,0.478,1.956,0.506,0.503,0.284,0.717,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.557,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.478,1.956,0.506,0.503,0.284,0.717,0.405,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.214,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.956,0.506,0.503,0.284,0.717,0.405,0.557,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.315,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.506,0.503,0.284,0.717,0.405,0.557,1.214,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.613,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.503,0.284,0.717,0.405,0.557,1.214,0.315,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.719,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.284,0.717,0.405,0.557,1.214,0.315,0.613,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.314,4.0,3.0,4.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.717,0.405,0.557,1.214,0.315,0.613,0.719,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.567,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.405,0.557,1.214,0.315,0.613,0.719,0.314,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.347,4.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.557,1.214,0.315,0.613,0.719,0.314,0.567,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.457,3.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.214,0.315,0.613,0.719,0.314,0.567,0.347,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.69,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.315,0.613,0.719,0.314,0.567,0.347,0.457,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.031,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.613,0.719,0.314,0.567,0.347,0.457,0.69,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.945,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.719,0.314,0.567,0.347,0.457,0.69,1.031,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.256,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.314,0.567,0.347,0.457,0.69,1.031,0.945,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.002,4.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.567,0.347,0.457,0.69,1.031,0.945,1.256,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.322,4.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.347,0.457,0.69,1.031,0.945,1.256,1.002,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.416,4.0,3.0,4.0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.457,0.69,1.031,0.945,1.256,1.002,1.322,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.553,3.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.69,1.031,0.945,1.256,1.002,1.322,1.416,3.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,0.384,4.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.031,0.945,1.256,1.002,1.322,1.416,0.553,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,1.194,2.0,2.0,3.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.945,1.256,1.002,1.322,1.416,0.553,0.384,2.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.744,2.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.256,1.002,1.322,1.416,0.553,0.384,1.194,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.498,3.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.002,1.322,1.416,0.553,0.384,1.194,0.744,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,0,1.639,4.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.322,1.416,0.553,0.384,1.194,0.744,0.498,4.0
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,14,1,0.53,3.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.416,0.553,0.384,1.194,0.744,0.498,1.639,4.0
