filename,sub,accuracy,RT,feature1,feature2,feature3,feature4,feature5,feature6,feature7,targets
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.128,0.699,1.221,0.954,0.826,1.036,1.072,1.704,1.128
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.605,1.221,0.954,0.826,1.036,1.072,1.704,1.128,1.605
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.153,0.954,0.826,1.036,1.072,1.704,1.128,1.605,1.153
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.346,0.826,1.036,1.072,1.704,1.128,1.605,1.153,1.346
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.036,1.036,1.072,1.704,1.128,1.605,1.153,1.346,1.036
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,0.665,1.072,1.704,1.128,1.605,1.153,1.346,1.036,0.665
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.062,1.704,1.128,1.605,1.153,1.346,1.036,0.665,1.062
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.115,1.128,1.605,1.153,1.346,1.036,0.665,1.062,1.115
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.174,1.605,1.153,1.346,1.036,0.665,1.062,1.115,1.174
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.366,1.153,1.346,1.036,0.665,1.062,1.115,1.174,1.366
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.105,1.346,1.036,0.665,1.062,1.115,1.174,1.366,1.105
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.023,1.036,0.665,1.062,1.115,1.174,1.366,1.105,1.023
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,0.951,0.665,1.062,1.115,1.174,1.366,1.105,1.023,0.951
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,0.855,1.062,1.115,1.174,1.366,1.105,1.023,0.951,0.855
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.024,1.115,1.174,1.366,1.105,1.023,0.951,0.855,1.024
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,2.043,1.174,1.366,1.105,1.023,0.951,0.855,1.024,2.043
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,0.822,1.366,1.105,1.023,0.951,0.855,1.024,2.043,0.822
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.687,1.105,1.023,0.951,0.855,1.024,2.043,0.822,1.687
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.155,1.023,0.951,0.855,1.024,2.043,0.822,1.687,1.155
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,0.913,0.951,0.855,1.024,2.043,0.822,1.687,1.155,0.913
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.12,0.855,1.024,2.043,0.822,1.687,1.155,0.913,1.12
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.684,1.024,2.043,0.822,1.687,1.155,0.913,1.12,1.684
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.072,2.043,0.822,1.687,1.155,0.913,1.12,1.684,1.072
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,1.084,0.822,1.687,1.155,0.913,1.12,1.684,1.072,1.084
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,1,1.633,1.687,1.155,0.913,1.12,1.684,1.072,1.084,1.633
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp1.csv,38,0,2.295,1.155,0.913,1.12,1.684,1.072,1.084,1.633,2.295
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.374,1.861,0.796,0.677,0.486,0.841,0.377,0.561,0.374
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.377,0.796,0.677,0.486,0.841,0.377,0.561,0.374,0.377
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.864,0.677,0.486,0.841,0.377,0.561,0.374,0.377,0.864
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,1.614,0.486,0.841,0.377,0.561,0.374,0.377,0.864,1.614
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,1.668,0.841,0.377,0.561,0.374,0.377,0.864,1.614,1.668
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.535,0.377,0.561,0.374,0.377,0.864,1.614,1.668,0.535
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.418,0.569,0.411,0.641,0.421,0.456,0.559,1.101,0.418
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.638,0.411,0.641,0.421,0.456,0.559,1.101,0.418,0.638
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.77,0.641,0.421,0.456,0.559,1.101,0.418,0.638,0.77
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.562,0.421,0.456,0.559,1.101,0.418,0.638,0.77,0.562
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.496,0.456,0.559,1.101,0.418,0.638,0.77,0.562,0.496
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.487,0.559,1.101,0.418,0.638,0.77,0.562,0.496,0.487
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.449,1.101,0.418,0.638,0.77,0.562,0.496,0.487,0.449
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.38,0.418,0.638,0.77,0.562,0.496,0.487,0.449,0.38
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,1.88,0.638,0.77,0.562,0.496,0.487,0.449,0.38,1.88
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,2.037,0.77,0.562,0.496,0.487,0.449,0.38,1.88,2.037
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.538,0.562,0.496,0.487,0.449,0.38,1.88,2.037,0.538
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.943,0.496,0.487,0.449,0.38,1.88,2.037,0.538,0.943
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.83,0.487,0.449,0.38,1.88,2.037,0.538,0.943,0.83
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.951,0.449,0.38,1.88,2.037,0.538,0.943,0.83,0.951
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,1.074,0.38,1.88,2.037,0.538,0.943,0.83,0.951,1.074
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.564,1.88,2.037,0.538,0.943,0.83,0.951,1.074,0.564
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.715,2.037,0.538,0.943,0.83,0.951,1.074,0.564,0.715
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.522,0.538,0.943,0.83,0.951,1.074,0.564,0.715,0.522
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.419,0.943,0.83,0.951,1.074,0.564,0.715,0.522,0.419
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,2.493,0.83,0.951,1.074,0.564,0.715,0.522,0.419,2.493
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.642,0.951,1.074,0.564,0.715,0.522,0.419,2.493,0.642
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.492,1.074,0.564,0.715,0.522,0.419,2.493,0.642,0.492
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.522,0.564,0.715,0.522,0.419,2.493,0.642,0.492,0.522
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.603,0.715,0.522,0.419,2.493,0.642,0.492,0.522,0.603
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.33,0.522,0.419,2.493,0.642,0.492,0.522,0.603,0.33
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.372,0.419,2.493,0.642,0.492,0.522,0.603,0.33,0.372
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.378,2.493,0.642,0.492,0.522,0.603,0.33,0.372,0.378
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.532,0.642,0.492,0.522,0.603,0.33,0.372,0.378,0.532
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.572,0.492,0.522,0.603,0.33,0.372,0.378,0.532,0.572
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.949,0.522,0.603,0.33,0.372,0.378,0.532,0.572,0.949
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.57,0.603,0.33,0.372,0.378,0.532,0.572,0.949,0.57
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.959,0.33,0.372,0.378,0.532,0.572,0.949,0.57,0.959
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.874,0.372,0.378,0.532,0.572,0.949,0.57,0.959,0.874
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.522,0.378,0.532,0.572,0.949,0.57,0.959,0.874,0.522
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.442,0.532,0.572,0.949,0.57,0.959,0.874,0.522,0.442
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.643,0.572,0.949,0.57,0.959,0.874,0.522,0.442,0.643
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.373,0.949,0.57,0.959,0.874,0.522,0.442,0.643,0.373
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.417,0.57,0.959,0.874,0.522,0.442,0.643,0.373,0.417
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.29,0.959,0.874,0.522,0.442,0.643,0.373,0.417,0.29
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.84,0.874,0.522,0.442,0.643,0.373,0.417,0.29,0.84
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.38,0.522,0.442,0.643,0.373,0.417,0.29,0.84,0.38
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,2.073,0.442,0.643,0.373,0.417,0.29,0.84,0.38,2.073
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.455,0.643,0.373,0.417,0.29,0.84,0.38,2.073,0.455
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.757,0.373,0.417,0.29,0.84,0.38,2.073,0.455,0.757
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.647,0.417,0.29,0.84,0.38,2.073,0.455,0.757,0.647
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.491,0.29,0.84,0.38,2.073,0.455,0.757,0.647,0.491
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.37,0.84,0.38,2.073,0.455,0.757,0.647,0.491,0.37
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.336,0.38,2.073,0.455,0.757,0.647,0.491,0.37,0.336
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.334,2.073,0.455,0.757,0.647,0.491,0.37,0.336,0.334
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.31,0.455,0.757,0.647,0.491,0.37,0.336,0.334,0.31
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.415,0.757,0.647,0.491,0.37,0.336,0.334,0.31,0.415
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.371,0.647,0.491,0.37,0.336,0.334,0.31,0.415,0.371
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,1.422,0.491,0.37,0.336,0.334,0.31,0.415,0.371,1.422
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.418,0.37,0.336,0.334,0.31,0.415,0.371,1.422,0.418
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,1.648,0.336,0.334,0.31,0.415,0.371,1.422,0.418,1.648
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,1.649,0.334,0.31,0.415,0.371,1.422,0.418,1.648,1.649
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,1.029,0.31,0.415,0.371,1.422,0.418,1.648,1.649,1.029
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.673,0.415,0.371,1.422,0.418,1.648,1.649,1.029,0.673
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,1.918,0.371,1.422,0.418,1.648,1.649,1.029,0.673,1.918
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.798,1.422,0.418,1.648,1.649,1.029,0.673,1.918,0.798
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.527,0.418,1.648,1.649,1.029,0.673,1.918,0.798,0.527
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.76,1.648,1.649,1.029,0.673,1.918,0.798,0.527,0.76
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.6,1.649,1.029,0.673,1.918,0.798,0.527,0.76,0.6
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.327,1.029,0.673,1.918,0.798,0.527,0.76,0.6,0.327
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.601,0.673,1.918,0.798,0.527,0.76,0.6,0.327,0.601
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,1.295,1.918,0.798,0.527,0.76,0.6,0.327,0.601,1.295
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.337,0.798,0.527,0.76,0.6,0.327,0.601,1.295,0.337
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.36,0.527,0.76,0.6,0.327,0.601,1.295,0.337,0.36
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.527,0.76,0.6,0.327,0.601,1.295,0.337,0.36,0.527
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.371,0.6,0.327,0.601,1.295,0.337,0.36,0.527,0.371
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.381,0.327,0.601,1.295,0.337,0.36,0.527,0.371,0.381
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.99,0.601,1.295,0.337,0.36,0.527,0.371,0.381,0.99
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.558,1.295,0.337,0.36,0.527,0.371,0.381,0.99,0.558
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.404,0.337,0.36,0.527,0.371,0.381,0.99,0.558,0.404
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.52,0.36,0.527,0.371,0.381,0.99,0.558,0.404,0.52
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.446,0.527,0.371,0.381,0.99,0.558,0.404,0.52,0.446
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,1.57,0.371,0.381,0.99,0.558,0.404,0.52,0.446,1.57
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.802,0.381,0.99,0.558,0.404,0.52,0.446,1.57,0.802
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.559,0.99,0.558,0.404,0.52,0.446,1.57,0.802,0.559
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.496,0.558,0.404,0.52,0.446,1.57,0.802,0.559,0.496
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.377,0.404,0.52,0.446,1.57,0.802,0.559,0.496,0.377
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.614,0.52,0.446,1.57,0.802,0.559,0.496,0.377,0.614
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.525,0.446,1.57,0.802,0.559,0.496,0.377,0.614,0.525
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.409,1.57,0.802,0.559,0.496,0.377,0.614,0.525,0.409
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.335,0.802,0.559,0.496,0.377,0.614,0.525,0.409,0.335
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.37,0.559,0.496,0.377,0.614,0.525,0.409,0.335,0.37
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.442,0.496,0.377,0.614,0.525,0.409,0.335,0.37,0.442
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.404,0.377,0.614,0.525,0.409,0.335,0.37,0.442,0.404
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.397,0.614,0.525,0.409,0.335,0.37,0.442,0.404,0.397
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.383,0.525,0.409,0.335,0.37,0.442,0.404,0.397,0.383
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.373,0.409,0.335,0.37,0.442,0.404,0.397,0.383,0.373
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.563,0.335,0.37,0.442,0.404,0.397,0.383,0.373,0.563
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.486,0.37,0.442,0.404,0.397,0.383,0.373,0.563,0.486
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.37,0.442,0.404,0.397,0.383,0.373,0.563,0.486,0.37
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.492,0.404,0.397,0.383,0.373,0.563,0.486,0.37,0.492
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.568,0.397,0.383,0.373,0.563,0.486,0.37,0.492,0.568
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.601,0.383,0.373,0.563,0.486,0.37,0.492,0.568,0.601
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.529,0.373,0.563,0.486,0.37,0.492,0.568,0.601,0.529
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.442,0.563,0.486,0.37,0.492,0.568,0.601,0.529,0.442
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.438,0.486,0.37,0.492,0.568,0.601,0.529,0.442,0.438
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.319,0.37,0.492,0.568,0.601,0.529,0.442,0.438,0.319
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.298,0.492,0.568,0.601,0.529,0.442,0.438,0.319,0.298
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.34,0.568,0.601,0.529,0.442,0.438,0.319,0.298,0.34
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,1,0.643,0.601,0.529,0.442,0.438,0.319,0.298,0.34,0.643
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,38,0,0.52,0.529,0.442,0.438,0.319,0.298,0.34,0.643,0.52
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.566,1.828,1.124,0.924,0.773,0.605,0.531,2.958,0.566
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,1.006,1.124,0.924,0.773,0.605,0.531,2.958,0.566,1.006
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.498,0.924,0.773,0.605,0.531,2.958,0.566,1.006,0.498
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.463,0.773,0.605,0.531,2.958,0.566,1.006,0.498,0.463
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.655,0.605,0.531,2.958,0.566,1.006,0.498,0.463,0.655
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.379,0.531,2.958,0.566,1.006,0.498,0.463,0.655,0.379
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.493,2.958,0.566,1.006,0.498,0.463,0.655,0.379,0.493
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.69,0.566,1.006,0.498,0.463,0.655,0.379,0.493,0.69
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.566,1.006,0.498,0.463,0.655,0.379,0.493,0.69,0.566
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.502,0.498,0.463,0.655,0.379,0.493,0.69,0.566,0.502
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.467,0.463,0.655,0.379,0.493,0.69,0.566,0.502,0.467
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.582,0.655,0.379,0.493,0.69,0.566,0.502,0.467,0.582
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,1.302,0.379,0.493,0.69,0.566,0.502,0.467,0.582,1.302
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.892,0.493,0.69,0.566,0.502,0.467,0.582,1.302,0.892
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.449,0.69,0.566,0.502,0.467,0.582,1.302,0.892,0.449
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.904,0.566,0.502,0.467,0.582,1.302,0.892,0.449,0.904
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,1.208,0.502,0.467,0.582,1.302,0.892,0.449,0.904,1.208
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.421,0.467,0.582,1.302,0.892,0.449,0.904,1.208,0.421
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.761,0.582,1.302,0.892,0.449,0.904,1.208,0.421,0.761
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.695,1.302,0.892,0.449,0.904,1.208,0.421,0.761,0.695
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.384,0.892,0.449,0.904,1.208,0.421,0.761,0.695,0.384
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.501,0.449,0.904,1.208,0.421,0.761,0.695,0.384,0.501
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.345,0.904,1.208,0.421,0.761,0.695,0.384,0.501,0.345
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.972,1.208,0.421,0.761,0.695,0.384,0.501,0.345,0.972
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.416,0.421,0.761,0.695,0.384,0.501,0.345,0.972,0.416
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.605,0.761,0.695,0.384,0.501,0.345,0.972,0.416,0.605
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.882,0.695,0.384,0.501,0.345,0.972,0.416,0.605,0.882
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.62,0.384,0.501,0.345,0.972,0.416,0.605,0.882,0.62
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.659,0.501,0.345,0.972,0.416,0.605,0.882,0.62,0.659
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.372,0.345,0.972,0.416,0.605,0.882,0.62,0.659,0.372
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.814,0.972,0.416,0.605,0.882,0.62,0.659,0.372,0.814
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.538,0.416,0.605,0.882,0.62,0.659,0.372,0.814,0.538
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.423,0.605,0.882,0.62,0.659,0.372,0.814,0.538,0.423
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.607,0.882,0.62,0.659,0.372,0.814,0.538,0.423,0.607
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.415,0.62,0.659,0.372,0.814,0.538,0.423,0.607,0.415
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.608,0.659,0.372,0.814,0.538,0.423,0.607,0.415,0.608
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.423,0.372,0.814,0.538,0.423,0.607,0.415,0.608,0.423
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.615,0.814,0.538,0.423,0.607,0.415,0.608,0.423,0.615
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.543,0.538,0.423,0.607,0.415,0.608,0.423,0.615,0.543
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.374,0.423,0.607,0.415,0.608,0.423,0.615,0.543,0.374
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.543,0.607,0.415,0.608,0.423,0.615,0.543,0.374,0.543
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.338,0.415,0.608,0.423,0.615,0.543,0.374,0.543,0.338
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.349,0.608,0.423,0.615,0.543,0.374,0.543,0.338,0.349
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.337,0.423,0.615,0.543,0.374,0.543,0.338,0.349,0.337
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.333,0.615,0.543,0.374,0.543,0.338,0.349,0.337,0.333
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.342,0.543,0.374,0.543,0.338,0.349,0.337,0.333,0.342
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.34,0.374,0.543,0.338,0.349,0.337,0.333,0.342,0.34
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.304,0.543,0.338,0.349,0.337,0.333,0.342,0.34,0.304
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,0,0.409,0.338,0.349,0.337,0.333,0.342,0.34,0.304,0.409
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.341,0.349,0.337,0.333,0.342,0.34,0.304,0.409,0.341
../data/datasets/mem_4-point/data_Siedlecka_2018_Exp2.csv,39,1,0.448,0.337,0.333,0.342,0.34,0.304,0.409,0.341,0.448
