fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
130,0.0005452456245832,-3.5270082040923194,377,same,131,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.34912595,-0.6092639,-0.7510554,-0.8174974,-0.84793615,-0.8625529,-0.87004846
131,0.0001121260578373,-1.9667940855037889,369,same,132,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.32773426,-0.58157694,-0.7295567,-0.80320746,-0.8380561,-0.8550312,-0.86379576
132,-6.434066124993976e-06,-0.3084829501156647,377,same,133,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39937487,-0.66444093,-0.7912704,-0.84474087,-0.867565,-0.8781229,-0.8834447
133,-3.4766450735412846e-05,-0.6404636707587263,353,same,134,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38426104,-0.64774966,-0.77904874,-0.8366254,-0.86182255,-0.87353605,-0.87935966
134,-3.506631695970874e-05,-0.2679411990205596,377,same,135,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39535984,-0.66035944,-0.78833896,-0.84273756,-0.8661215,-0.8769345,-0.8823357
135,0.0008070219634599,-0.3791596544617104,377,same,136,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39913887,-0.66445106,-0.7911674,-0.844649,-0.8676202,-0.8782849,-0.8836847
136,-6.997997647295584e-05,-0.7072623310015027,377,same,137,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38061294,-0.64463216,-0.7773259,-0.8354422,-0.8609199,-0.87283146,-0.878873
137,-8.598072800758416e-05,-0.3852082861008281,377,same,138,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39053607,-0.6543678,-0.78380585,-0.8397651,-0.8640144,-0.8752753,-0.88098115
138,2.48145595611593e-05,-0.1402550360138283,377,same,139,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40665054,-0.67150325,-0.79616493,-0.84801584,-0.8699626,-0.88004535,-0.88513935
139,-3.203659376493917e-05,-0.5472553182685489,377,same,140,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.37305057,-0.634424,-0.7690357,-0.82979554,-0.8570025,-0.8698489,-0.87634283
140,3.898439570004797e-05,-0.2220771038275002,369,same,141,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40117446,-0.6655374,-0.7917278,-0.8450163,-0.8677701,-0.87822735,-0.88345575
141,-5.302362843551123e-05,-0.1862323162509696,377,same,142,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40143386,-0.66551167,-0.79135555,-0.8447439,-0.8677599,-0.8784497,-0.8838382
142,3.9472694013387166e-07,-0.1459091523800515,377,same,143,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40453964,-0.66965294,-0.7946624,-0.84689265,-0.86909163,-0.87935674,-0.884503
143,0.0006925367696832,-0.0634723996553598,336,same,144,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42373198,-0.689499,-0.8080221,-0.8555158,-0.8752492,-0.8842734,-0.8887875
144,0.0001692508199502,-0.9368254449455626,377,same,145,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3280008,-0.57804865,-0.72532016,-0.8001892,-0.8363995,-0.8542363,-0.8634054
145,0.0001733964649118,-0.3378918255644121,377,same,146,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3931988,-0.6571454,-0.7858252,-0.84096223,-0.8648555,-0.87609816,-0.88175416
146,6.916886812735612e-05,-0.0479575781894603,377,same,147,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41879302,-0.6846698,-0.80506074,-0.85385084,-0.8742864,-0.88357145,-0.8882472
147,-3.820049424541061e-05,-0.1126309042998263,377,same,148,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41057867,-0.67575395,-0.7989255,-0.84973806,-0.87115186,-0.8809643,-0.8859174
148,9.381584685885793e-06,-0.1175219229454833,377,same,149,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41170442,-0.67722964,-0.7999117,-0.85043246,-0.8716753,-0.8814514,-0.88637036
149,5.276412199273217e-05,-0.2962102928577481,369,same,150,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39486712,-0.659211,-0.7874737,-0.8421541,-0.8656881,-0.8766793,-0.8822177
150,0.0002251027642619,-0.1471747434095132,377,same,151,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41918755,-0.6853816,-0.80544436,-0.8538719,-0.87407655,-0.88333803,-0.88799554
151,1.0477444281065118e-05,-0.1189446749705267,377,same,152,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41580638,-0.6818282,-0.8030052,-0.8523256,-0.873026,-0.88251567,-0.8872841
152,6.930087677614605e-05,-0.1837066686719339,377,same,153,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40952578,-0.6749363,-0.7982669,-0.84918576,-0.8707224,-0.88061947,-0.88561875
153,-3.803183670680888e-05,-0.2564546807749428,369,same,154,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39319608,-0.65740716,-0.7862529,-0.84139156,-0.8650457,-0.87602836,-0.8814507
154,-6.54248360081322e-05,-0.0792506317098185,377,same,155,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41162142,-0.67624885,-0.7992165,-0.8501566,-0.87163264,-0.8814595,-0.8864193
